Npedido;Fecha;Sucursal;Vendedor;Tipo;Categoria; Precio ; Costo ;Propina
1354;24/8/2019;9;Andres;Comida;Cervezas;$ 110,00;$ 24,90;10%
1354;19/3/2019;9;Andres;Comida;Cervezas;$ 110,00;$ 32,40;10%
1354;4/11/2018;9;Andres;Bebida;Chatarra;$ 70,00;$ 66,36;10%
1354;15/9/2019;9;Andres;Bebida;Pizzas;$ 250,00;$ 112,05;10%
1354;22/8/2019;9;Andres;Bebida;Pastas;$ 220,00;$ 132,84;10%
1354;6/2/2019;9;Andres;Bebida;Pastas;$ 220,00;$ 121,80;10%
1354;9/1/2018;9;Andres;Bebida;Pastas;$ 220,00;$ 90,00;10%
1355;19/4/2018;6;Javier;Comida;Gaseosa;$ 90,00;$ 20,00;9%
1355;1/8/2019;6;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;9%
1355;4/5/2019;6;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;9%
1355;23/5/2018;6;Javier;Comida;Gaseosa;$ 90,00;$ 12,60;9%
1355;24/2/2019;6;Javier;Comida;Gaseosa;$ 90,00;$ 18,25;9%
1355;18/11/2019;6;Javier;Comida;Gaseosa;$ 90,00;$ 21,60;9%
1355;25/9/2019;6;Javier;Comida;Cervezas;$ 110,00;$ 21,90;9%
1355;24/9/2019;6;Javier;Bebida;Postres;$ 80,00;$ 31,50;9%
1355;8/1/2018;6;Javier;Bebida;Ensaladas;$ 150,00;$ 75,65;9%
1355;15/5/2018;6;Javier;Bebida;Entradas;$ 105,00;$ 56,98;9%
1355;4/3/2019;6;Javier;Bebida;Pastas;$ 220,00;$ 54,75;9%
1355;3/12/2018;6;Javier;Bebida;Pastas;$ 220,00;$ 145,96;9%
1356;29/6/2018;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;5%
1356;16/4/2018;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;5%
1356;15/10/2018;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,50;5%
1356;23/10/2019;14;Natalia;Comida;Gaseosa;$ 90,00;$ 16,00;5%
1356;27/5/2019;14;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;5%
1356;30/11/2019;14;Natalia;Comida;Cervezas;$ 110,00;$ 24,90;5%
1356;6/3/2018;14;Natalia;Bebida;Postres;$ 80,00;$ 32,40;5%
1356;6/11/2019;14;Natalia;Bebida;Pizzas;$ 250,00;$ 94,30;5%
1356;14/3/2018;14;Natalia;Bebida;Pizzas;$ 250,00;$ 105,00;5%
1356;12/10/2019;14;Natalia;Bebida;Pastas;$ 220,00;$ 132,84;5%
1356;1/6/2019;14;Natalia;Bebida;Pastas;$ 220,00;$ 150,48;5%
1357;3/2/2019;1;Natalia;Comida;Gaseosa;$ 90,00;$ 16,00;14%
1357;31/8/2019;1;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;14%
1357;1/7/2019;1;Natalia;Comida;Cervezas;$ 110,00;$ 18,00;14%
1357;4/1/2019;1;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;14%
1357;21/1/2018;1;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;14%
1357;5/1/2019;1;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;14%
1357;19/10/2019;1;Natalia;Comida;Vinos;$ 100,00;$ 536,25;14%
1357;3/11/2019;1;Natalia;Comida;Vinos;$ 100,00;$ 422,64;14%
1357;16/11/2018;1;Natalia;Comida;Vinos;$ 100,00;$ 431,88;14%
1357;12/2/2018;1;Natalia;Bebida;Chatarra;$ 70,00;$ 60,06;14%
1357;25/6/2019;1;Natalia;Bebida;Chatarra;$ 70,00;$ 66,36;14%
1357;4/9/2019;1;Natalia;Bebida;Postres;$ 80,00;$ 31,50;14%
1357;26/3/2018;1;Natalia;Bebida;Pizzas;$ 250,00;$ 73,50;14%
1357;3/10/2019;1;Natalia;Bebida;Pastas;$ 220,00;$ 55,61;14%
1357;19/11/2019;1;Natalia;Bebida;Pastas;$ 220,00;$ 121,80;14%
1357;18/2/2018;1;Natalia;Bebida;Pastas;$ 220,00;$ 90,00;14%
1357;31/12/2018;1;Natalia;Bebida;Pastas;$ 220,00;$ 54,60;14%
1358;26/11/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,00;13%
1358;20/1/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;13%
1358;26/10/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;13%
1358;15/8/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;13%
1358;4/12/2019;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;13%
1358;12/10/2018;10;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,25;13%
1358;5/3/2019;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,90;13%
1358;17/12/2018;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 18,00;13%
1358;7/12/2018;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 32,40;13%
1358;7/8/2018;10;Rodrigo;Comida;Cervezas;$ 110,00;$ 21,30;13%
1358;8/3/2019;10;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,06;13%
1358;27/5/2019;10;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,75;13%
1358;26/1/2019;10;Rodrigo;Bebida;Entradas;$ 105,00;$ 63,20;13%
1358;4/8/2019;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 73,50;13%
1358;16/10/2018;10;Rodrigo;Bebida;Pizzas;$ 250,00;$ 112,05;13%
1358;3/7/2019;10;Rodrigo;Bebida;Pastas;$ 220,00;$ 55,61;13%
1358;27/10/2019;10;Rodrigo;Bebida;Pastas;$ 220,00;$ 95,85;13%
1358;1/5/2019;10;Rodrigo;Bebida;Pastas;$ 220,00;$ 54,75;13%
1359;15/2/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 20,00;14%
1359;15/11/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;14%
1359;5/9/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;14%
1359;27/7/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;14%
1359;9/11/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 14,60;14%
1359;25/10/2019;14;Fabricio;Comida;Gaseosa;$ 90,00;$ 14,60;14%
1359;10/11/2018;14;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;14%
1359;24/2/2019;14;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;14%
1359;15/1/2018;14;Fabricio;Comida;Cervezas;$ 110,00;$ 21,30;14%
1359;12/10/2019;14;Fabricio;Bebida;Chatarra;$ 70,00;$ 60,06;14%
1359;5/1/2018;14;Fabricio;Bebida;Postres;$ 80,00;$ 33,60;14%
1359;26/9/2018;14;Fabricio;Bebida;Postres;$ 80,00;$ 31,50;14%
1359;17/11/2018;14;Fabricio;Bebida;Ensaladas;$ 150,00;$ 63,00;14%
1359;12/5/2018;14;Fabricio;Bebida;Ensaladas;$ 150,00;$ 68,00;14%
1359;30/1/2019;14;Fabricio;Bebida;Ensaladas;$ 150,00;$ 69,72;14%
1359;29/9/2019;14;Fabricio;Bebida;Entradas;$ 105,00;$ 52,56;14%
1359;2/12/2018;14;Fabricio;Bebida;Pizzas;$ 250,00;$ 81,90;14%
1359;4/7/2019;14;Fabricio;Bebida;Pastas;$ 220,00;$ 132,84;14%
1359;13/12/2018;14;Fabricio;Bebida;Pastas;$ 220,00;$ 95,85;14%
1359;19/9/2019;14;Fabricio;Bebida;Pastas;$ 220,00;$ 121,80;14%
1360;27/12/2018;14;Maria;Comida;Gaseosa;$ 90,00;$ 20,00;15%
1360;8/3/2019;14;Maria;Comida;Cervezas;$ 110,00;$ 21,25;15%
1360;16/2/2018;14;Maria;Comida;Cervezas;$ 110,00;$ 21,25;15%
1360;6/12/2018;14;Maria;Bebida;Pizzas;$ 250,00;$ 112,05;15%
1360;21/6/2019;14;Maria;Bebida;Entradas;$ 105,00;$ 58,50;15%
1360;6/10/2019;14;Maria;Bebida;Ensaladas;$ 150,00;$ 56,58;15%
1361;28/8/2019;2;Rodrigo;Comida;Gaseosa;$ 90,00;$ 20,00;8%
1361;20/10/2019;2;Rodrigo;Comida;Gaseosa;$ 90,00;$ 18,50;8%
1361;22/10/2019;2;Rodrigo;Comida;Gaseosa;$ 90,00;$ 16,00;8%
1361;23/6/2019;2;Rodrigo;Comida;Gaseosa;$ 90,00;$ 14,60;8%
1361;13/10/2018;2;Rodrigo;Comida;Cervezas;$ 110,00;$ 24,90;8%
1361;21/5/2018;2;Rodrigo;Comida;Cervezas;$ 110,00;$ 32,40;8%
1361;5/11/2018;2;Rodrigo;Bebida;Chatarra;$ 70,00;$ 60,06;8%
1361;27/10/2018;2;Rodrigo;Bebida;Postres;$ 80,00;$ 32,40;8%
1361;10/7/2018;2;Rodrigo;Bebida;Pizzas;$ 250,00;$ 88,56;8%
1362;1/1/2018;11;Andres;Comida;Gaseosa;$ 90,00;$ 18,00;11%
1362;13/2/2019;11;Andres;Comida;Gaseosa;$ 90,00;$ 20,00;11%
1362;30/5/2019;11;Andres;Comida;Gaseosa;$ 90,00;$ 18,50;11%
1362;23/1/2018;11;Andres;Comida;Gaseosa;$ 90,00;$ 16,00;11%
1362;21/5/2018;11;Andres;Comida;Gaseosa;$ 90,00;$ 14,60;11%
1362;26/6/2019;11;Andres;Comida;Cervezas;$ 110,00;$ 23,70;11%
1362;25/4/2019;11;Andres;Comida;Cervezas;$ 110,00;$ 18,00;11%
1362;15/1/2019;11;Andres;Bebida;Chatarra;$ 70,00;$ 66,36;11%
1362;7/3/2019;11;Andres;Bebida;Ensaladas;$ 150,00;$ 75,65;11%
1362;30/7/2018;11;Andres;Bebida;Entradas;$ 105,00;$ 63,18;11%
1362;8/11/2019;11;Andres;Bebida;Entradas;$ 105,00;$ 63,20;11%
1362;11/3/2019;11;Andres;Bebida;Entradas;$ 105,00;$ 42,40;11%
1362;29/8/2019;11;Andres;Bebida;Pizzas;$ 250,00;$ 112,05;11%
1362;21/8/2018;11;Andres;Bebida;Pastas;$ 220,00;$ 53,13;11%
1362;24/5/2019;11;Andres;Bebida;Pastas;$ 220,00;$ 54,60;11%
1362;13/8/2019;11;Andres;Bebida;Pastas;$ 220,00;$ 145,96;11%
1363;15/8/2018;8;Javier;Comida;Gaseosa;$ 90,00;$ 18,00;16%
1363;19/6/2019;8;Javier;Comida;Cervezas;$ 110,00;$ 21,25;16%
1363;18/8/2018;8;Javier;Comida;Cervezas;$ 110,00;$ 24,90;16%
1363;7/8/2019;8;Javier;Comida;Cervezas;$ 110,00;$ 32,40;16%
1363;16/8/2019;8;Javier;Comida;Cervezas;$ 110,00;$ 32,40;16%
1363;18/6/2018;8;Javier;Comida;Cervezas;$ 110,00;$ 21,30;16%
1363;4/7/2018;8;Javier;Bebida;Postres;$ 80,00;$ 32,40;16%
1363;20/10/2019;8;Javier;Bebida;Postres;$ 80,00;$ 31,50;16%
1363;7/6/2018;8;Javier;Bebida;Entradas;$ 105,00;$ 63,20;16%
1363;25/11/2019;8;Javier;Bebida;Pastas;$ 220,00;$ 121,80;16%
1363;5/10/2018;8;Javier;Bebida;Pastas;$ 220,00;$ 90,00;16%
1364;14/11/2018;15;Natalia;Comida;Gaseosa;$ 90,00;$ 20,00;12%
1364;21/5/2019;15;Natalia;Comida;Gaseosa;$ 90,00;$ 12,60;12%
1364;7/6/2019;15;Natalia;Comida;Gaseosa;$ 90,00;$ 18,25;12%
1364;8/1/2019;15;Natalia;Comida;Cervezas;$ 110,00;$ 21,90;12%
1364;24/10/2018;15;Natalia;Comida;Cervezas;$ 110,00;$ 23,70;12%
1364;7/7/2019;15;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;12%
1364;6/12/2018;15;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;12%
1364;31/5/2019;15;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;12%
1364;26/12/2018;15;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;12%
1364;1/5/2018;15;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;12%
1364;20/9/2019;15;Natalia;Comida;Cervezas;$ 110,00;$ 21,30;12%
1364;22/11/2019;15;Natalia;Bebida;Chatarra;$ 70,00;$ 66,36;12%
1364;7/12/2018;15;Natalia;Bebida;Postres;$ 80,00;$ 39,00;12%
1364;18/3/2019;15;Natalia;Bebida;Postres;$ 80,00;$ 31,50;12%
1364;25/9/2019;15;Natalia;Bebida;Postres;$ 80,00;$ 31,50;12%
1364;5/11/2018;15;Natalia;Bebida;Ensaladas;$ 150,00;$ 68,88;12%
1364;25/9/2019;15;Natalia;Bebida;Entradas;$ 105,00;$ 53,76;12%
1364;22/7/2018;15;Natalia;Bebida;Entradas;$ 105,00;$ 42,40;12%
1364;6/2/2019;15;Natalia;Bebida;Pizzas;$ 250,00;$ 94,30;12%
1365;11/3/2018;4;Agustin;Comida;Gaseosa;$ 90,00;$ 18,00;6%
1365;24/3/2019;4;Agustin;Comida;Gaseosa;$ 90,00;$ 18,00;6%
1365;16/9/2018;4;Agustin;Comida;Gaseosa;$ 90,00;$ 20,00;6%
1365;11/12/2018;4;Agustin;Comida;Gaseosa;$ 90,00;$ 17,75;6%
1365;16/2/2018;4;Agustin;Comida;Gaseosa;$ 90,00;$ 21,60;6%
1365;18/11/2019;4;Agustin;Comida;Cervezas;$ 110,00;$ 21,25;6%
1365;29/3/2018;4;Agustin;Comida;Cervezas;$ 110,00;$ 24,90;6%
1365;12/4/2018;4;Agustin;Bebida;Chatarra;$ 70,00;$ 66,36;6%
1365;16/11/2019;4;Agustin;Bebida;Postres;$ 80,00;$ 39,00;6%
1365;30/6/2019;4;Agustin;Bebida;Postres;$ 80,00;$ 31,50;6%
1365;14/8/2018;4;Agustin;Bebida;Ensaladas;$ 150,00;$ 56,58;6%
1365;23/11/2019;4;Agustin;Bebida;Ensaladas;$ 150,00;$ 75,65;6%
1365;18/9/2019;4;Agustin;Bebida;Ensaladas;$ 150,00;$ 68,88;6%
1365;6/2/2018;4;Agustin;Bebida;Pizzas;$ 250,00;$ 81,90;6%
1365;25/1/2019;4;Agustin;Bebida;Pastas;$ 220,00;$ 95,85;6%
1366;26/3/2018;3;Natalia;Comida;Gaseosa;$ 90,00;$ 16,00;14%
1366;16/2/2019;3;Natalia;Comida;Cervezas;$ 110,00;$ 32,40;14%
1366;24/5/2019;3;Natalia;Bebida;Ensaladas;$ 150,00;$ 63,00;14%
1366;25/4/2019;3;Natalia;Bebida;Ensaladas;$ 150,00;$ 68,00;14%
1367;23/2/2018;9;Agustin;Comida;Gaseosa;$ 90,00;$ 18,00;12%
1367;8/6/2018;9;Agustin;Comida;Gaseosa;$ 90,00;$ 16,00;12%
1367;13/10/2019;9;Agustin;Comida;Gaseosa;$ 90,00;$ 16,00;12%
1367;30/5/2019;9;Agustin;Comida;Gaseosa;$ 90,00;$ 12,60;12%
1367;24/5/2019;9;Agustin;Comida;Cervezas;$ 110,00;$ 21,90;12%
1367;6/1/2018;9;Agustin;Comida;Cervezas;$ 110,00;$ 21,90;12%
1367;17/11/2018;9;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;12%
1367;27/5/2019;9;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;12%
1367;26/3/2019;9;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;12%
1367;2/9/2019;9;Agustin;Bebida;Postres;$ 80,00;$ 32,40;12%
1367;26/11/2019;9;Agustin;Bebida;Postres;$ 80,00;$ 32,40;12%
1367;8/8/2018;9;Agustin;Bebida;Entradas;$ 105,00;$ 42,40;12%
1367;13/1/2018;9;Agustin;Bebida;Entradas;$ 105,00;$ 42,40;12%
1367;17/2/2018;9;Agustin;Bebida;Pizzas;$ 250,00;$ 91,25;12%
1367;5/3/2019;9;Agustin;Bebida;Pastas;$ 220,00;$ 55,61;12%
1367;21/5/2019;9;Agustin;Bebida;Pastas;$ 220,00;$ 54,75;12%
1368;6/3/2018;17;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;8%
1368;3/7/2019;17;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;8%
1368;16/3/2018;17;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;8%
1368;21/1/2018;17;Fabricio;Comida;Cervezas;$ 110,00;$ 24,90;8%
1368;27/2/2018;17;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;8%
1368;26/11/2019;17;Fabricio;Comida;Vinos;$ 100,00;$ 478,78;8%
1368;19/2/2018;17;Fabricio;Comida;Vinos;$ 100,00;$ 431,88;8%
1368;4/3/2018;17;Fabricio;Comida;Vinos;$ 100,00;$ 270,60;8%
1368;9/3/2018;17;Fabricio;Bebida;Chatarra;$ 70,00;$ 60,06;8%
1368;25/2/2019;17;Fabricio;Bebida;Chatarra;$ 70,00;$ 60,75;8%
1368;14/11/2019;17;Fabricio;Bebida;Postres;$ 80,00;$ 39,00;8%
1368;20/11/2019;17;Fabricio;Bebida;Postres;$ 80,00;$ 29,60;8%
1368;14/10/2018;17;Fabricio;Bebida;Entradas;$ 105,00;$ 56,98;8%
1368;1/1/2018;17;Fabricio;Bebida;Entradas;$ 105,00;$ 58,50;8%
1368;2/10/2018;17;Fabricio;Bebida;Pizzas;$ 250,00;$ 81,90;8%
1368;17/12/2018;17;Fabricio;Bebida;Pizzas;$ 250,00;$ 112,05;8%
1368;25/4/2018;17;Fabricio;Bebida;Pastas;$ 220,00;$ 95,85;8%
1368;23/5/2018;17;Fabricio;Bebida;Pastas;$ 220,00;$ 121,80;8%
1369;21/6/2019;15;Maria;Comida;Gaseosa;$ 90,00;$ 20,00;16%
1369;17/11/2018;15;Maria;Comida;Gaseosa;$ 90,00;$ 16,00;16%
1369;26/7/2018;15;Maria;Comida;Gaseosa;$ 90,00;$ 21,60;16%
1369;9/11/2019;15;Maria;Comida;Cervezas;$ 110,00;$ 24,90;16%
1369;5/11/2018;15;Maria;Comida;Cervezas;$ 110,00;$ 32,40;16%
1369;2/9/2019;15;Maria;Comida;Cervezas;$ 110,00;$ 32,40;16%
1369;2/5/2019;15;Maria;Comida;Cervezas;$ 110,00;$ 32,40;16%
1369;14/10/2018;15;Maria;Bebida;Chatarra;$ 70,00;$ 60,06;16%
1369;2/4/2018;15;Maria;Bebida;Entradas;$ 105,00;$ 63,18;16%
1369;4/9/2018;15;Maria;Bebida;Pizzas;$ 250,00;$ 112,05;16%
1369;11/7/2019;15;Maria;Bebida;Pastas;$ 220,00;$ 95,85;16%
1369;27/1/2019;15;Maria;Bebida;Pastas;$ 220,00;$ 121,80;16%
1370;11/10/2018;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;5%
1370;4/12/2019;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;5%
1370;14/10/2018;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 20,00;5%
1370;22/4/2018;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 20,00;5%
1370;8/5/2019;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 21,60;5%
1370;31/7/2018;3;Joaquin;Comida;Gaseosa;$ 90,00;$ 21,60;5%
1370;15/2/2019;3;Joaquin;Comida;Cervezas;$ 110,00;$ 21,25;5%
1370;21/1/2019;3;Joaquin;Comida;Cervezas;$ 110,00;$ 18,00;5%
1370;14/1/2019;3;Joaquin;Comida;Cervezas;$ 110,00;$ 32,40;5%
1370;16/3/2018;3;Joaquin;Bebida;Postres;$ 80,00;$ 31,50;5%
1370;11/5/2019;3;Joaquin;Bebida;Ensaladas;$ 150,00;$ 63,00;5%
1370;2/5/2018;3;Joaquin;Bebida;Ensaladas;$ 150,00;$ 68,88;5%
1370;20/6/2019;3;Joaquin;Bebida;Pizzas;$ 250,00;$ 95,45;5%
1370;27/3/2019;3;Joaquin;Bebida;Pastas;$ 220,00;$ 150,48;5%
1370;12/7/2018;3;Joaquin;Bebida;Pastas;$ 220,00;$ 95,85;5%
1370;30/11/2018;3;Joaquin;Bebida;Pastas;$ 220,00;$ 53,13;5%
1371;10/10/2019;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;14%
1371;30/3/2019;12;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,25;14%
1371;1/3/2018;12;Joaquin;Comida;Cervezas;$ 110,00;$ 24,90;14%
1371;4/12/2018;12;Joaquin;Comida;Cervezas;$ 110,00;$ 32,40;14%
1371;1/2/2018;12;Joaquin;Comida;Cervezas;$ 110,00;$ 21,30;14%
1371;31/1/2019;12;Joaquin;Bebida;Ensaladas;$ 150,00;$ 56,58;14%
1371;4/4/2019;12;Joaquin;Bebida;Ensaladas;$ 150,00;$ 54,60;14%
1371;19/7/2019;12;Joaquin;Bebida;Ensaladas;$ 150,00;$ 75,65;14%
1371;3/6/2018;12;Joaquin;Bebida;Pastas;$ 220,00;$ 90,00;14%
1371;9/10/2018;12;Joaquin;Bebida;Pastas;$ 220,00;$ 54,60;14%
1372;29/11/2018;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;10%
1372;9/8/2018;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;10%
1372;28/3/2019;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;10%
1372;13/8/2018;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;10%
1372;1/5/2019;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,50;10%
1372;23/4/2018;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;10%
1372;18/11/2019;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;10%
1372;15/3/2018;15;Fabricio;Comida;Gaseosa;$ 90,00;$ 14,60;10%
1372;16/10/2018;15;Fabricio;Comida;Cervezas;$ 110,00;$ 21,90;10%
1372;6/12/2018;15;Fabricio;Bebida;Chatarra;$ 70,00;$ 66,36;10%
1372;12/1/2018;15;Fabricio;Bebida;Postres;$ 80,00;$ 31,50;10%
1372;16/9/2019;15;Fabricio;Bebida;Ensaladas;$ 150,00;$ 56,58;10%
1372;27/3/2019;15;Fabricio;Bebida;Ensaladas;$ 150,00;$ 56,58;10%
1372;24/9/2019;15;Fabricio;Bebida;Pastas;$ 220,00;$ 53,13;10%
1372;18/8/2019;15;Fabricio;Bebida;Pastas;$ 220,00;$ 54,60;10%
1372;10/1/2019;15;Fabricio;Bebida;Pastas;$ 220,00;$ 54,75;10%
1373;21/1/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,00;5%
1373;30/4/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 17,75;5%
1373;3/1/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 16,00;5%
1373;8/4/2019;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 12,60;5%
1373;15/5/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 18,25;5%
1373;21/6/2018;16;Fabricio;Comida;Gaseosa;$ 90,00;$ 21,60;5%
1373;15/6/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 21,25;5%
1373;11/12/2019;16;Fabricio;Comida;Cervezas;$ 110,00;$ 18,00;5%
1373;11/3/2018;16;Fabricio;Bebida;Chatarra;$ 70,00;$ 60,75;5%
1373;30/1/2018;16;Fabricio;Bebida;Chatarra;$ 70,00;$ 66,36;5%
1373;28/2/2018;16;Fabricio;Bebida;Entradas;$ 105,00;$ 42,40;5%
1373;1/7/2018;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 94,30;5%
1373;14/11/2018;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 105,30;5%
1373;7/4/2018;16;Fabricio;Bebida;Pizzas;$ 250,00;$ 105,00;5%
1373;20/11/2018;16;Fabricio;Bebida;Pastas;$ 220,00;$ 150,48;5%
1373;21/9/2018;16;Fabricio;Bebida;Pastas;$ 220,00;$ 55,61;5%
1373;3/2/2018;16;Fabricio;Bebida;Pastas;$ 220,00;$ 54,60;5%
1374;31/7/2019;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,50;10%
1374;22/6/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 16,00;10%
1374;25/1/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 12,60;10%
1374;24/9/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 12,60;10%
1374;20/9/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,25;10%
1374;28/6/2019;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 21,60;10%
1374;10/3/2018;2;Joaquin;Comida;Gaseosa;$ 90,00;$ 21,60;10%
1374;13/4/2019;2;Joaquin;Comida;Cervezas;$ 110,00;$ 21,25;10%
1374;23/6/2019;2;Joaquin;Comida;Cervezas;$ 110,00;$ 18,00;10%
1374;14/7/2019;2;Joaquin;Bebida;Ensaladas;$ 150,00;$ 68,88;10%
1374;8/9/2019;2;Joaquin;Bebida;Ensaladas;$ 150,00;$ 68,88;10%
1374;28/9/2018;2;Joaquin;Bebida;Entradas;$ 105,00;$ 63,18;10%
1374;9/9/2019;2;Joaquin;Bebida;Entradas;$ 105,00;$ 52,56;10%
1374;17/11/2019;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 105,30;10%
1374;31/1/2019;2;Joaquin;Bebida;Pizzas;$ 250,00;$ 81,90;10%
1374;17/1/2019;2;Joaquin;Bebida;Pastas;$ 220,00;$ 121,80;10%
1375;1/9/2019;6;Agustin;Comida;Gaseosa;$ 90,00;$ 17,75;14%
1375;16/5/2019;6;Agustin;Comida;Gaseosa;$ 90,00;$ 16,00;14%
1375;29/9/2019;6;Agustin;Comida;Gaseosa;$ 90,00;$ 18,25;14%
1375;9/1/2018;6;Agustin;Comida;Cervezas;$ 110,00;$ 18,00;14%
1375;17/10/2019;6;Agustin;Comida;Cervezas;$ 110,00;$ 32,40;14%
1375;8/2/2019;6;Agustin;Comida;Cervezas;$ 110,00;$ 21,30;14%
1375;7/8/2019;6;Agustin;Bebida;Postres;$ 80,00;$ 39,00;14%
1375;21/1/2018;6;Agustin;Bebida;Postres;$ 80,00;$ 31,50;14%
1375;1/9/2019;6;Agustin;Bebida;Ensaladas;$ 150,00;$ 75,65;14%
1375;15/11/2018;6;Agustin;Bebida;Entradas;$ 105,00;$ 52,56;14%
1375;15/7/2018;6;Agustin;Bebida;Pizzas;$ 250,00;$ 73,50;14%
1375;29/10/2018;6;Agustin;Bebida;Pizzas;$ 250,00;$ 95,45;14%
1375;12/12/2019;6;Agustin;Bebida;Pizzas;$ 250,00;$ 95,45;14%
1375;5/8/2019;6;Agustin;Bebida;Pastas;$ 220,00;$ 95,85;14%
1376;21/4/2018;11;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,25;15%
1376;27/10/2019;11;Joaquin;Comida;Gaseosa;$ 90,00;$ 18,00;15%
1376;6/7/2019;11;Joaquin;Comida;Cervezas;$ 110,00;$ 21,90;15%
1376;3/11/2019;11;Joaquin;Comida;Cervezas;$ 110,00;$ 23,70;15%
1376;13/9/2018;11;Joaquin;Comida;Cervezas;$ 110,00;$ 21,30;15%
1376;15/4/2019;11;Joaquin;Bebida;Pastas;$ 220,00;$ 90,00;15%
1376;12/5/2019;11;Joaquin;Bebida;Pastas;$ 220,00;$ 145,96;15%
1376;31/10/2019;11;Joaquin;Bebida;Entradas;$ 105,00;$ 53,76;15%
1376;22/5/2018;11;Joaquin;Bebida;Entradas;$ 105,00;$ 53,76;15%
1376;9/9/2019;11;Joaquin;Bebida;Ensaladas;$ 150,00;$ 69,72;15%
1376;2/9/2019;11;Joaquin;Bebida;Ensaladas;$ 150,00;$ 69,72;15%
